record_type,sigma,player,position,consensus_rank,positional_rank,tier,pick,value,note
player_available,10.0,Harold Fannin Jr.,TE,69,6,T3,139,0.0,
player_available,10.0,Harold Fannin Jr.,TE,69,6,T3,150,0.0,
player_available,10.0,Harold Fannin Jr.,TE,69,6,T3,163,0.0,
player_available,10.0,Harold Fannin Jr.,TE,69,6,T3,174,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,6,1.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,19,1.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,30,1.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,43,0.9963,
player_available,10.0,DK Metcalf,WR,70,31,T4,54,0.952,
player_available,10.0,DK Metcalf,WR,70,31,T4,67,0.6963,
player_available,10.0,DK Metcalf,WR,70,31,T4,78,0.3523,
player_available,10.0,DK Metcalf,WR,70,31,T4,91,0.0767,
player_available,10.0,DK Metcalf,WR,70,31,T4,102,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,115,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,126,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,139,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,150,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,163,0.0,
player_available,10.0,DK Metcalf,WR,70,31,T4,174,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,6,1.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,19,1.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,30,1.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,43,0.9977,
player_available,10.0,Alec Pierce,WR,71,32,T4,54,0.9623,
player_available,10.0,Alec Pierce,WR,71,32,T4,67,0.7053,
player_available,10.0,Alec Pierce,WR,71,32,T4,78,0.368,
player_available,10.0,Alec Pierce,WR,71,32,T4,91,0.0973,
player_available,10.0,Alec Pierce,WR,71,32,T4,102,0.002,
player_available,10.0,Alec Pierce,WR,71,32,T4,115,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,126,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,139,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,150,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,163,0.0,
player_available,10.0,Alec Pierce,WR,71,32,T4,174,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,6,1.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,19,1.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,30,1.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,43,0.9983,
player_available,10.0,Courtland Sutton,WR,72,33,T4,54,0.97,
player_available,10.0,Courtland Sutton,WR,72,33,T4,67,0.7473,
player_available,10.0,Courtland Sutton,WR,72,33,T4,78,0.412,
player_available,10.0,Courtland Sutton,WR,72,33,T4,91,0.1347,
player_available,10.0,Courtland Sutton,WR,72,33,T4,102,0.004,
player_available,10.0,Courtland Sutton,WR,72,33,T4,115,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,126,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,139,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,150,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,163,0.0,
player_available,10.0,Courtland Sutton,WR,72,33,T4,174,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,6,1.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,19,1.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,30,1.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,43,0.9997,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,54,0.9783,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,67,0.7683,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,78,0.3657,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,91,0.091,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,102,0.006,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,115,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,126,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,139,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,150,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,163,0.0,
player_available,10.0,Trevor Lawrence,QB,73,9,T3,174,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,6,1.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,19,1.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,30,1.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,43,0.999,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,54,0.9823,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,67,0.826,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,78,0.4883,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,91,0.209,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,102,0.013,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,115,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,126,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,139,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,150,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,163,0.0,
player_available,10.0,Brian Thomas Jr.,WR,74,34,T4,174,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,6,1.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,19,1.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,30,1.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,43,0.9993,
player_available,10.0,Dak Prescott,QB,75,10,T3,54,0.987,
player_available,10.0,Dak Prescott,QB,75,10,T3,67,0.8327,
player_available,10.0,Dak Prescott,QB,75,10,T3,78,0.462,
player_available,10.0,Dak Prescott,QB,75,10,T3,91,0.1483,
player_available,10.0,Dak Prescott,QB,75,10,T3,102,0.0157,
player_available,10.0,Dak Prescott,QB,75,10,T3,115,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,126,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,139,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,150,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,163,0.0,
player_available,10.0,Dak Prescott,QB,75,10,T3,174,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,6,1.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,19,1.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,30,1.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,43,0.999,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,54,0.985,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,67,0.7947,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,78,0.313,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,91,0.0077,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,102,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,115,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,126,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,139,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,150,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,163,0.0,
player_available,10.0,Kyle Pitts Sr.,TE,76,7,T3,174,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,6,1.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,19,1.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,30,1.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,43,0.999,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,54,0.9867,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,67,0.8827,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,78,0.6177,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,91,0.303,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,102,0.0353,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,115,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,126,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,139,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,150,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,163,0.0,
player_available,10.0,Chris Godwin Jr.,WR,77,35,T4,174,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,6,1.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,19,1.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,30,1.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,43,1.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,54,0.9907,
player_available,10.0,Tony Pollard,RB,78,26,T4,67,0.8483,
player_available,10.0,Tony Pollard,RB,78,26,T4,78,0.4047,
player_available,10.0,Tony Pollard,RB,78,26,T4,91,0.036,
player_available,10.0,Tony Pollard,RB,78,26,T4,102,0.0033,
player_available,10.0,Tony Pollard,RB,78,26,T4,115,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,126,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,139,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,150,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,163,0.0,
player_available,10.0,Tony Pollard,RB,78,26,T4,174,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,6,1.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,19,1.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,30,1.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,43,1.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,54,0.9927,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,67,0.876,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,78,0.4597,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,91,0.0507,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,102,0.0053,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,115,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,126,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,139,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,150,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,163,0.0,
player_available,10.0,Rhamondre Stevenson,RB,79,27,T4,174,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,6,1.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,19,1.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,30,1.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,43,0.9997,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,54,0.996,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,67,0.892,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,78,0.4753,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,91,0.0597,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,102,0.0063,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,115,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,126,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,139,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,150,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,163,0.0,
player_available,10.0,Chuba Hubbard,RB,80,28,T4,174,0.0,
tier_available,10.0,,QB,,,T1,6,1.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,19,0.981,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,30,0.737,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,43,0.1797,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,54,0.0093,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,67,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,78,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,91,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,102,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,115,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,126,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,139,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,150,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,163,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T1,174,0.0,P(>=1 of QB T1 on board)
tier_available,10.0,,QB,,,T2,6,1.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,19,1.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,30,1.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,43,0.9947,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,54,0.8507,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,67,0.2687,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,78,0.017,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,91,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,102,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,115,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,126,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,139,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,150,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,163,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T2,174,0.0,P(>=1 of QB T2 on board)
tier_available,10.0,,QB,,,T3,6,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,19,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,30,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,43,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,54,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,67,1.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,78,0.999,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,91,0.8933,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,102,0.4907,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,115,0.0257,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,126,0.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,139,0.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,150,0.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,163,0.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T3,174,0.0,P(>=1 of QB T3 on board)
tier_available,10.0,,QB,,,T4,6,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,19,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,30,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,43,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,54,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,67,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,78,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,91,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,102,1.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,115,0.9973,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,126,0.6417,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,139,0.101,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,150,0.0037,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,163,0.0,P(>=1 of QB T4 on board)
tier_available,10.0,,QB,,,T4,174,0.0,P(>=1 of QB T4 on board)
tier_available,10.0,,RB,,,T1,6,0.9963,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,19,0.383,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,30,0.021,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,43,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,54,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,67,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,78,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,91,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,102,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,115,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,126,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,139,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,150,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,163,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T1,174,0.0,P(>=1 of RB T1 on board)
tier_available,10.0,,RB,,,T2,6,1.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,19,0.9977,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,30,0.7237,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,43,0.075,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,54,0.0003,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,67,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,78,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,91,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,102,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,115,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,126,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,139,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,150,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,163,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T2,174,0.0,P(>=1 of RB T2 on board)
tier_available,10.0,,RB,,,T3,6,1.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,19,1.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,30,1.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,43,1.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,54,0.9877,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,67,0.392,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,78,0.0227,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,91,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,102,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,115,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,126,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,139,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,150,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,163,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T3,174,0.0,P(>=1 of RB T3 on board)
tier_available,10.0,,RB,,,T4,6,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,19,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,30,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,43,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,54,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,67,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,78,1.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,91,0.9997,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,102,0.963,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,115,0.6827,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,126,0.1147,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,139,0.0007,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,150,0.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,163,0.0,P(>=1 of RB T4 on board)
tier_available,10.0,,RB,,,T4,174,0.0,P(>=1 of RB T4 on board)
tier_available,10.0,,WR,,,T1,6,0.998,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,19,0.3253,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,30,0.0063,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,43,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,54,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,67,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,78,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,91,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,102,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,115,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,126,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,139,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,150,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,163,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T1,174,0.0,P(>=1 of WR T1 on board)
tier_available,10.0,,WR,,,T2,6,1.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,19,0.9863,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,30,0.4953,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,43,0.0213,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,54,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,67,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,78,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,91,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,102,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,115,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,126,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,139,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,150,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,163,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T2,174,0.0,P(>=1 of WR T2 on board)
tier_available,10.0,,WR,,,T3,6,1.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,19,1.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,30,1.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,43,0.999,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,54,0.6293,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,67,0.055,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,78,0.001,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,91,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,102,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,115,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,126,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,139,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,150,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,163,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T3,174,0.0,P(>=1 of WR T3 on board)
tier_available,10.0,,WR,,,T4,6,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,19,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,30,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,43,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,54,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,67,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,78,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,91,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,102,1.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,115,0.7613,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,126,0.2433,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,139,0.0123,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,150,0.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,163,0.0,P(>=1 of WR T4 on board)
tier_available,10.0,,WR,,,T4,174,0.0,P(>=1 of WR T4 on board)
tier_available,10.0,,TE,,,T1,6,0.9957,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,19,0.7637,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,30,0.2437,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,43,0.0083,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,54,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,67,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,78,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,91,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,102,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,115,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,126,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,139,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,150,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,163,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T1,174,0.0,P(>=1 of TE T1 on board)
tier_available,10.0,,TE,,,T2,6,1.0,P(>=1 of TE T2 on board)
tier_available,10.0,,TE,,,T2,19,1.0,P(>=1 of TE T2 on board)
tier_available,10.0,,TE,,,T2,30,1.0,P(>=1 of TE T2 on board)
tier_available,10.0,,TE,,,T2,43,0.9993,P(>=1 of TE T2 on board)
